vehicle_id,vehicle_type,start_time,end_time_1,distance_1,travel_time_1,speed_1,end_time_2,distance_2,travel_time_2,speed_2,end_time_3,distance_3,travel_time_3,speed_3,end_time_4,distance_4,travel_time_4,speed_4,end_time_5,distance_5,travel_time_5,speed_5
宁A9A173_0,1,2021/6/17 9:21,2021/6/17 9:23,3210.45,0.031944,100.502,2021/6/17 9:28,8856.04,0.086944,101.859,2021/6/17 9:30,3317.81,0.031944,103.863,2021/6/17 9:36,10380.7,0.1,103.807,2021/6/17 9:49,22193.94,0.212222,104.579
宁A81758_0,1,2021/6/17 9:21,2021/6/17 9:24,3210.45,0.037778,84.982,2021/6/17 9:30,8856.04,0.105,84.343,2021/6/17 9:32,3317.81,0.034722,95.554,2021/6/17 9:39,10380.7,0.111667,92.961,2021/6/17 9:53,22193.94,0.228889,96.964
宁AY729N_0,11,2021/6/17 9:23,2021/6/17 9:25,3210.45,0.028056,114.43,2021/6/17 9:30,8856.04,0.086111,102.844,2021/6/17 9:32,3317.81,0.0325,102.086,2021/6/17 9:38,10380.7,0.095833,108.321,2021/6/17 9:50,22193.94,0.199444,111.279
宁AB6357_0,12,2021/6/17 9:24,2021/6/17 9:26,3210.45,0.035,91.727,2021/6/17 9:32,8856.04,0.093611,94.605,2021/6/17 9:34,3317.81,0.035278,94.048,2021/6/17 9:41,10380.7,0.107778,96.316,2021/6/17 9:55,22193.94,0.239722,92.582
蒙DFY595_0,1,2021/6/17 9:31,2021/6/17 9:33,3210.45,0.028333,113.311,2021/6/17 9:38,8856.04,0.081111,109.184,2021/6/17 9:39,3317.81,0.030556,108.581,2021/6/17 9:45,10380.7,0.088611,117.149,2021/6/17 9:56,22193.94,0.189167,117.325
蒙CCX660_0,1,2021/6/17 9:33,2021/6/17 9:34,3210.45,0.028889,111.131,2021/6/17 9:40,8856.04,0.087778,100.891,2021/6/17 9:41,3317.81,0.030278,109.578,2021/6/17 9:47,10380.7,0.099444,104.387,2021/6/17 10:00,22193.94,0.205278,108.117
宁CCX817_0,11,2021/6/17 9:33,2021/6/17 9:35,3210.45,0.029444,109.036,2021/6/17 9:40,8856.04,0.0875,101.212,2021/6/17 9:45,3317.81,0.084722,39.161,2021/6/17 9:51,10380.7,0.0975,106.469,2021/6/17 10:03,22193.94,0.189722,116.981
宁A067L1_0,1,2021/6/17 9:34,2021/6/17 9:35,3210.45,0.027222,117.936,2021/6/17 9:40,8856.04,0.081667,108.441,2021/6/17 9:42,3317.81,0.030278,109.578,2021/6/17 9:47,10380.7,0.093611,110.892,2021/6/17 9:59,22193.94,0.19,116.81
宁AV151N_0,1,2021/6/17 9:36,2021/6/17 9:38,3210.45,0.033889,94.734,2021/6/17 9:43,8856.04,0.09,98.4,2021/6/17 9:45,3317.81,0.031944,103.863,2021/6/17 9:51,10380.7,0.101667,102.105,2021/6/17 10:04,22193.94,0.218889,101.394
鄂A5SD93_0,1,2021/6/17 9:36,2021/6/17 9:38,3210.45,0.027778,115.575,2021/6/17 9:43,8856.04,0.085833,103.178,2021/6/17 9:45,3317.81,0.03,110.594,2021/6/17 9:51,10380.7,0.096667,107.386,2021/6/17 10:03,22193.94,0.203889,108.853
宁AS177Q_0,1,2021/6/17 9:37,2021/6/17 9:38,3210.45,0.028611,112.21,2021/6/17 9:44,8856.04,0.084444,104.875,2021/6/17 9:45,3317.81,0.029722,111.628,2021/6/17 9:51,10380.7,0.101944,101.827,2021/6/17 10:04,22193.94,0.210833,105.268
宁A63070_0,1,2021/6/17 9:44,2021/6/17 9:46,3210.45,0.029444,109.036,2021/6/17 9:51,8856.04,0.085556,103.512,2021/6/17 9:53,3317.81,0.03,110.594,2021/6/17 9:59,10380.7,0.095556,108.635,2021/6/17 10:11,22193.94,0.198611,111.746
宁A1G755_0,1,2021/6/17 9:45,2021/6/17 9:47,3210.45,0.025833,124.277,2021/6/17 9:52,8856.04,0.081944,108.074,2021/6/17 9:54,3317.81,0.03,110.594,2021/6/17 9:59,10380.7,0.092222,112.562,2021/6/17 10:10,22193.94,0.186389,119.073
宁AL182K_0,1,2021/6/17 9:45,2021/6/17 9:47,3210.45,0.027222,117.936,2021/6/17 9:52,8856.04,0.078611,112.656,2021/6/17 9:54,3317.81,0.029167,113.752,2021/6/17 9:59,10380.7,0.093889,110.564,2021/6/17 10:10,22193.94,0.174444,127.227
宁CEF257_0,1,2021/6/17 9:46,2021/6/17 9:48,3210.45,0.028611,112.21,2021/6/17 9:53,8856.04,0.091111,97.201,2021/6/17 9:55,3317.81,0.031944,103.863,2021/6/17 10:00,10380.7,0.091667,113.244,2021/6/17 10:12,22193.94,0.198333,111.902
宁A861V5_0,1,2021/6/17 9:47,2021/6/17 9:49,3210.45,0.031389,102.279,2021/6/17 9:53,8856.04,0.081944,108.074,2021/6/17 9:55,3317.81,0.030833,107.606,2021/6/17 10:01,10380.7,0.091944,112.902,2021/6/17 10:13,22193.94,0.194722,113.978
川YY0811_0,1,2021/6/17 9:51,2021/6/17 9:52,3210.45,0.026944,119.153,2021/6/17 9:57,8856.04,0.078611,112.656,2021/6/17 9:59,3317.81,0.028611,115.963,2021/6/17 10:04,10380.7,0.092778,111.888,2021/6/17 10:15,22193.94,0.181667,122.168
宁A9HH77_0,1,2021/6/17 9:54,2021/6/17 9:56,3210.45,0.033056,97.122,2021/6/17 10:01,8856.04,0.088056,100.573,2021/6/17 10:03,3317.81,0.032778,101.221,2021/6/17 10:09,10380.7,0.102778,101.001,2021/6/17 10:21,22193.94,0.191111,116.131
甘AL7270_0,1,2021/6/17 9:54,2021/6/17 9:57,3210.45,0.036389,88.226,2021/6/17 10:03,8856.04,0.103056,85.934,2021/6/17 10:05,3317.81,0.035833,92.591,2021/6/17 10:11,10380.7,0.105278,98.603,2021/6/17 10:24,22193.94,0.221667,100.123
宁A4X747_0,1,2021/6/17 9:54,2021/6/17 9:56,3210.45,0.028333,113.311,2021/6/17 10:01,8856.04,0.086111,102.844,2021/6/17 10:03,3317.81,0.029167,113.752,2021/6/17 10:09,10380.7,0.095,109.271,2021/6/17 10:20,22193.94,0.194167,114.303
宁A5J131_0,1,2021/6/17 9:54,2021/6/17 9:56,3210.45,0.025556,125.624,2021/6/17 10:01,8856.04,0.085833,103.178,2021/6/17 10:03,3317.81,0.029722,111.628,2021/6/17 10:09,10380.7,0.093611,110.892,2021/6/17 10:20,22193.94,0.199167,111.434
宁A699J1_0,1,2021/6/17 9:56,2021/6/17 9:58,3210.45,0.0325,98.783,2021/6/17 10:03,8856.04,0.088056,100.573,2021/6/17 10:05,3317.81,0.033889,97.902,2021/6/17 10:11,10380.7,0.094722,109.591,2021/6/17 10:23,22193.94,0.204167,108.705
宁AX1213_0,1,2021/6/17 9:58,2021/6/17 10:00,3210.45,0.033333,96.314,2021/6/17 10:06,8856.04,0.091389,96.905,2021/6/17 10:08,3317.81,0.032778,101.221,2021/6/17 10:14,10380.7,0.097222,106.773,2021/6/17 10:26,22193.94,0.206667,107.39
宁A3DU76_0,11,2021/6/17 9:59,2021/6/17 10:01,3210.45,0.038056,84.361,2021/6/17 10:08,8856.04,0.105833,83.679,2021/6/17 10:10,3317.81,0.038333,86.552,2021/6/17 10:17,10380.7,0.115556,89.833,2021/6/17 10:32,22193.94,0.250278,88.677
宁A8GF36_0,1,2021/6/17 10:00,2021/6/17 10:02,3210.45,0.0275,116.744,2021/6/17 10:07,8856.04,0.083056,106.627,2021/6/17 10:09,3317.81,0.035278,94.048,2021/6/17 10:15,10380.7,0.093611,110.892,2021/6/17 10:35,22193.94,0.34,65.276
宁A682Q5_0,11,2021/6/17 10:02,2021/6/17 10:04,3210.45,0.037778,84.982,2021/6/17 10:11,8856.04,0.110833,79.904,2021/6/17 10:13,3317.81,0.043611,76.077,2021/6/17 10:21,10380.7,0.128333,80.889,2021/6/17 10:38,22193.94,0.278056,79.818
宁E31140_0,1,2021/6/17 10:05,2021/6/17 10:07,3210.45,0.034167,93.963,2021/6/17 10:12,8856.04,0.085,104.189,2021/6/17 10:14,3317.81,0.031111,106.644,2021/6/17 10:19,10380.7,0.098056,105.865,2021/6/17 10:31,22193.94,0.188333,117.844
宁A3877B_0,1,2021/6/17 10:05,2021/6/17 10:06,3210.45,0.024167,132.844,2021/6/17 10:11,8856.04,0.073333,120.765,2021/6/17 10:13,3317.81,0.031111,106.644,2021/6/17 10:18,10380.7,0.083333,124.569,2021/6/17 10:28,22193.94,0.177778,124.841
宁A8329H_0,1,2021/6/17 10:09,2021/6/17 10:10,3210.45,0.027222,117.936,2021/6/17 10:15,8856.04,0.077222,114.683,2021/6/17 10:17,3317.81,0.029722,111.628,2021/6/17 10:22,10380.7,0.089722,115.698,2021/6/17 10:33,22193.94,0.173889,127.633
宁A853R8_0,11,2021/6/17 10:12,2021/6/17 10:15,3210.45,0.045833,70.047,2021/6/17 10:21,8856.04,0.106944,82.81,2021/6/17 10:23,3317.81,0.038611,85.929,2021/6/17 10:30,10380.7,0.1175,88.346,2021/6/17 10:45,22193.94,0.243611,91.104
宁AC803X_0,11,2021/6/17 10:12,2021/6/17 10:15,3210.45,0.038889,82.554,2021/6/17 10:21,8856.04,0.106944,82.81,2021/6/17 10:23,3317.81,0.037222,89.136,2021/6/17 10:30,10380.7,0.118333,87.724,2021/6/17 10:45,22193.94,0.244444,90.794
宁AZ306R_0,1,2021/6/17 10:15,2021/6/17 10:16,3210.45,0.0275,116.744,2021/6/17 10:21,8856.04,0.081667,108.441,2021/6/17 10:23,3317.81,0.03,110.594,2021/6/17 10:29,10380.7,0.090278,114.986,2021/6/17 10:40,22193.94,0.193889,114.467
宁A3976C_0,1,2021/6/17 10:17,2021/6/17 10:19,3210.45,0.026944,119.153,2021/6/17 10:23,8856.04,0.077222,114.683,2021/6/17 10:25,3317.81,0.026944,123.137,2021/6/17 10:30,10380.7,0.086389,120.162,2021/6/17 10:40,22193.94,0.166667,133.163
宁CGQ269_0,1,2021/6/17 10:18,2021/6/17 10:19,3210.45,0.028611,112.21,2021/6/17 10:24,8856.04,0.081944,108.074,2021/6/17 10:26,3317.81,0.031111,106.644,2021/6/17 10:31,10380.7,0.089444,116.058,2021/6/17 10:43,22193.94,0.186111,119.251
宁ASV671_0,1,2021/6/17 10:19,2021/6/17 10:21,3210.45,0.037222,86.251,2021/6/17 10:27,8856.04,0.101667,87.108,2021/6/17 10:29,3317.81,0.036389,91.176,2021/6/17 10:36,10380.7,0.11,94.37,2021/6/17 10:49,22193.94,0.223333,99.376
浙DR975X_0,1,2021/6/17 10:21,2021/6/17 10:23,3210.45,0.032778,97.945,2021/6/17 10:28,8856.04,0.086667,102.185,2021/6/17 10:30,3317.81,0.030556,108.581,2021/6/17 10:36,10380.7,0.095833,108.321,2021/6/17 10:47,22193.94,0.190833,116.3
宁AS152N_0,1,2021/6/17 10:25,2021/6/17 10:27,3210.45,0.029444,109.036,2021/6/17 10:32,8856.04,0.084444,104.875,2021/6/17 10:34,3317.81,0.031667,104.772,2021/6/17 10:40,10380.7,0.095556,108.635,2021/6/17 10:52,22193.94,0.2,110.97
宁A6G752_0,1,2021/6/17 10:29,2021/6/17 10:31,3210.45,0.038889,82.554,2021/6/17 10:37,8856.04,0.106389,83.242,2021/6/17 10:40,3317.81,0.038889,85.315,2021/6/17 10:47,10380.7,0.115,90.267,2021/6/17 11:00,22193.94,0.216389,102.565
宁A16Q79_0,11,2021/6/17 10:30,2021/6/17 10:32,3210.45,0.031667,101.382,2021/6/17 10:37,8856.04,0.091944,96.32,2021/6/17 10:39,3317.81,0.033333,99.535,2021/6/17 10:46,10380.7,0.110556,93.895,2021/6/17 11:00,22193.94,0.228611,97.082
宁ANA826_0,1,2021/6/17 10:33,2021/6/17 10:34,3210.45,0.027222,117.936,2021/6/17 10:39,8856.04,0.075,118.081,2021/6/17 10:41,3317.81,0.027778,119.44,2021/6/17 10:46,10380.7,0.086111,120.55,2021/6/17 10:57,22193.94,0.184444,120.329
宁AX062G_0,11,2021/6/17 10:33,2021/6/17 10:35,3210.45,0.03,107.015,2021/6/17 10:40,8856.04,0.088611,99.943,2021/6/17 10:42,3317.81,0.034444,96.325,2021/6/17 10:48,10380.7,0.102778,101.001,2021/6/17 11:02,22193.94,0.221389,100.249
宁CHE117_0,1,2021/6/17 10:36,2021/6/17 10:38,3210.45,0.030833,104.124,2021/6/17 10:44,8856.04,0.090278,98.097,2021/6/17 10:45,3317.81,0.031667,104.772,2021/6/17 10:51,10380.7,0.095,109.271,2021/6/17 11:04,22193.94,0.211111,105.129
宁AX299R_0,11,2021/6/17 10:43,2021/6/17 10:46,3210.45,0.04,80.261,2021/6/17 10:52,8856.04,0.110556,80.105,2021/6/17 10:55,3317.81,0.040556,81.808,2021/6/17 11:02,10380.7,0.125,83.046,2021/6/17 11:38,22193.94,0.598333,37.093
宁A75N71_0,11,2021/6/17 10:47,2021/6/17 10:49,3210.45,0.029722,108.016,2021/6/17 10:54,8856.04,0.085556,103.512,2021/6/17 10:56,3317.81,0.031667,104.772,2021/6/17 11:02,10380.7,0.096667,107.386,2021/6/17 11:14,22193.94,0.201667,110.052
宁AAY368_0,1,2021/6/17 10:48,2021/6/17 10:49,3210.45,0.028611,112.21,2021/6/17 10:54,8856.04,0.080278,110.317,2021/6/17 10:56,3317.81,0.035556,93.312,2021/6/17 11:02,10380.7,0.096667,107.386,2021/6/17 11:14,22193.94,0.195278,113.653
宁AXA779_0,11,2021/6/17 10:49,2021/6/17 10:51,3210.45,0.032778,97.945,2021/6/17 10:57,8856.04,0.091389,96.905,2021/6/17 10:59,3317.81,0.033889,97.902,2021/6/17 11:05,10380.7,0.102778,101.001,2021/6/17 11:18,22193.94,0.226667,97.914
新L4834B_0,1,2021/6/17 10:51,2021/6/17 10:52,3210.45,0.03,107.015,2021/6/17 10:58,8856.04,0.089167,99.32,2021/6/17 11:00,3317.81,0.031667,104.772,2021/6/17 11:05,10380.7,0.095,109.271,2021/6/17 11:17,22193.94,0.195,113.815
宁A6EC80_0,1,2021/6/17 10:54,2021/6/17 10:56,3210.45,0.030833,104.124,2021/6/17 11:01,8856.04,0.084167,105.22,2021/6/17 11:03,3317.81,0.030556,108.581,2021/6/17 11:08,10380.7,0.095,109.271,2021/6/17 11:21,22193.94,0.206111,107.68
宁A8BE13_0,11,2021/6/17 10:56,2021/6/17 10:59,3210.45,0.044444,72.236,2021/6/17 11:06,8856.04,0.119722,73.972,2021/6/17 11:08,3317.81,0.042222,78.58,2021/6/17 11:17,10380.7,0.145833,71.182,2021/6/17 11:35,22193.94,0.297222,74.671
宁A0K053_0,11,2021/6/17 10:57,2021/6/17 10:58,3210.45,0.026111,122.954,2021/6/17 11:03,8856.04,0.071667,123.572,2021/6/17 11:04,3317.81,0.028056,118.257,2021/6/17 11:10,10380.7,0.089722,115.698,2021/6/17 11:21,22193.94,0.194444,114.141
宁A7BB16_0,11,2021/6/17 10:58,2021/6/17 10:59,3210.45,0.030278,106.032,2021/6/17 11:05,8856.04,0.086389,102.514,2021/6/17 11:10,3317.81,0.089167,37.209,2021/6/17 11:16,10380.7,0.109444,94.849,2021/6/17 11:30,22193.94,0.221389,100.249
宁CAH288_0,11,2021/6/17 11:00,2021/6/17 11:02,3210.45,0.034444,93.208,2021/6/17 11:07,8856.04,0.085556,103.512,2021/6/17 11:09,3317.81,0.031111,106.644,2021/6/17 11:15,10380.7,0.100278,103.519,2021/6/17 11:28,22193.94,0.207778,106.816
宁AVH505_0,11,2021/6/17 11:09,2021/6/17 11:11,3210.45,0.034722,92.462,2021/6/17 11:17,8856.04,0.093056,95.169,2021/6/17 11:19,3317.81,0.036944,89.806,2021/6/17 11:26,10380.7,0.109722,94.609,2021/6/17 11:40,22193.94,0.238889,92.905
宁ADV507_0,1,2021/6/17 11:13,2021/6/17 11:15,3210.45,0.029444,109.036,2021/6/17 11:20,8856.04,0.082222,107.709,2021/6/17 11:21,3317.81,0.029722,111.628,2021/6/17 11:27,10380.7,0.0925,112.224,2021/6/17 11:39,22193.94,0.200278,110.816
宁CHD236_0,1,2021/6/17 11:13,2021/6/17 11:15,3210.45,0.031944,100.502,2021/6/17 11:20,8856.04,0.085833,103.178,2021/6/17 11:22,3317.81,0.0325,102.086,2021/6/17 11:28,10380.7,0.096667,107.386,2021/6/17 11:39,22193.94,0.1825,121.611
川FS4222_0,1,2021/6/17 11:18,2021/6/17 11:20,3210.45,0.035556,90.293,2021/6/17 11:25,8856.04,0.088056,100.573,2021/6/17 11:27,3317.81,0.029444,112.682,2021/6/17 11:32,10380.7,0.087222,119.015,2021/6/17 11:43,22193.94,0.189444,117.153
宁CD5038_1,16,2021/6/17 11:18,2021/6/17 11:20,3210.45,0.035556,90.293,2021/6/17 11:27,8856.04,0.106944,82.81,2021/6/17 11:29,3317.81,0.038056,87.182,2021/6/17 11:36,10380.7,0.114722,90.486,2021/6/17 11:51,22193.94,0.247778,89.572
宁A2U352_0,11,2021/6/17 11:21,2021/6/17 11:23,3210.45,0.028889,111.131,2021/6/17 11:28,8856.04,0.082778,106.985,2021/6/17 11:30,3317.81,0.031667,104.772,2021/6/17 11:36,10380.7,0.099444,104.387,2021/6/17 11:48,22193.94,0.211667,104.853
宁ANQ983_0,1,2021/6/17 11:26,2021/6/17 11:28,3210.45,0.032778,97.945,2021/6/17 11:34,8856.04,0.0925,95.741,2021/6/17 11:42,3317.81,0.141111,23.512,2021/6/17 11:49,10380.7,0.105278,98.603,2021/6/17 12:02,22193.94,0.231944,95.687
宁B19368_1,3,2021/6/17 11:29,2021/6/17 11:31,3210.45,0.034167,93.963,2021/6/17 11:37,8856.04,0.092778,95.454,2021/6/17 11:39,3317.81,0.035,94.795,2021/6/17 11:45,10380.7,0.108056,96.068,2021/6/17 11:59,22193.94,0.234444,94.666
宁A3LW37_0,1,2021/6/17 11:31,2021/6/17 11:33,3210.45,0.026111,122.954,2021/6/17 11:38,8856.04,0.083889,105.569,2021/6/17 11:40,3317.81,0.031389,105.7,2021/6/17 11:46,10380.7,0.093611,110.892,2021/6/17 11:56,22193.94,0.173333,128.042
宁AP207S_0,1,2021/6/17 11:33,2021/6/17 11:34,3210.45,0.026944,119.153,2021/6/17 11:39,8856.04,0.08,110.701,2021/6/17 11:41,3317.81,0.029444,112.682,2021/6/17 11:46,10380.7,0.090556,114.633,2021/6/17 11:58,22193.94,0.196111,113.17
宁A1DK38_0,11,2021/6/17 11:34,2021/6/17 11:36,3210.45,0.0375,85.612,2021/6/17 11:42,8856.04,0.098889,89.555,2021/6/17 11:45,3317.81,0.038611,85.929,2021/6/17 11:52,10380.7,0.1175,88.346,2021/6/17 12:05,22193.94,0.226667,97.914
甘A9V738_0,1,2021/6/17 11:36,2021/6/17 11:37,3210.45,0.028889,111.131,2021/6/17 11:42,8856.04,0.081944,108.074,2021/6/17 11:44,3317.81,0.028889,114.847,2021/6/17 11:49,10380.7,0.088333,117.518,2021/6/17 12:01,22193.94,0.200556,110.662
甘MS9553_0,1,2021/6/17 11:36,2021/6/17 11:38,3210.45,0.031389,102.279,2021/6/17 11:43,8856.04,0.085833,103.178,2021/6/17 11:45,3317.81,0.029444,112.682,2021/6/17 11:50,10380.7,0.092778,111.888,2021/6/17 12:02,22193.94,0.190556,116.469
冀A6DM98_0,1,2021/6/17 11:37,2021/6/17 11:39,3210.45,0.028889,111.131,2021/6/17 11:44,8856.04,0.075833,116.783,2021/6/17 11:45,3317.81,0.030556,108.581,2021/6/17 11:51,10380.7,0.097778,106.166,2021/6/17 12:03,22193.94,0.186667,118.896
宁EA2832_0,11,2021/6/17 11:44,2021/6/17 11:46,3210.45,0.042778,75.049,2021/6/17 11:53,8856.04,0.119444,74.144,2021/6/17 11:56,3317.81,0.044722,74.187,2021/6/17 12:04,10380.7,0.129444,80.195,2021/6/17 12:21,22193.94,0.280833,79.029
京HB4292_0,1,2021/6/17 11:47,2021/6/17 11:48,3210.45,0.026667,120.39,2021/6/17 11:53,8856.04,0.075,118.081,2021/6/17 11:54,3317.81,0.028333,117.101,2021/6/17 12:00,10380.7,0.088611,117.149,2021/6/17 12:11,22193.94,0.183889,120.692
宁A5U953_0,11,2021/6/17 11:53,2021/6/17 11:56,3210.45,0.043333,74.088,2021/6/17 12:03,8856.04,0.117778,75.193,2021/6/17 12:05,3317.81,0.042222,78.58,2021/6/17 12:13,10380.7,0.128056,81.064,2021/6/17 12:30,22193.94,0.286111,77.571
宁ARA905_0,1,2021/6/17 11:56,2021/6/17 11:58,3210.45,0.028611,112.21,2021/6/17 12:03,8856.04,0.080556,109.936,2021/6/17 12:05,3317.81,0.033333,99.535,2021/6/17 12:10,10380.7,0.092222,112.562,2021/6/17 12:22,22193.94,0.199167,111.434
宁BW6899_0,1,2021/6/17 12:03,2021/6/17 12:05,3210.45,0.031667,101.382,2021/6/17 12:10,8856.04,0.086389,102.514,2021/6/17 12:12,3317.81,0.035,94.795,2021/6/17 12:18,10380.7,0.101944,101.827,2021/6/17 12:37,22193.94,0.3175,69.902
甘LCX806_0,1,2021/6/17 12:06,2021/6/17 12:07,3210.45,0.030556,105.068,2021/6/17 12:13,8856.04,0.086667,102.185,2021/6/17 12:14,3317.81,0.0325,102.086,2021/6/17 12:20,10380.7,0.095556,108.635,2021/6/17 12:32,22193.94,0.2025,109.6
宁A3HF55_0,11,2021/6/17 12:10,2021/6/17 12:13,3210.45,0.038056,84.361,2021/6/17 12:20,8856.04,0.116667,75.909,2021/6/17 12:22,3317.81,0.039444,84.114,2021/6/17 12:29,10380.7,0.124167,83.603,2021/6/17 12:56,22193.94,0.438056,50.665
宁CEA105_0,11,2021/6/17 12:11,2021/6/17 12:13,3210.45,0.030556,105.068,2021/6/17 12:18,8856.04,0.087778,100.891,2021/6/17 12:20,3317.81,0.029444,112.682,2021/6/17 12:25,10380.7,0.089167,116.419,2021/6/17 12:36,22193.94,0.180833,122.732
宁A6KR08_0,1,2021/6/17 12:14,2021/6/17 12:15,3210.45,0.030556,105.068,2021/6/17 12:21,8856.04,0.085,104.189,2021/6/17 12:22,3317.81,0.0325,102.086,2021/6/17 12:28,10380.7,0.096944,107.079,2021/6/17 12:41,22193.94,0.205,108.263
宁A3JC83_0,21,2021/6/17 12:15,2021/6/17 12:17,3210.45,0.037778,84.982,2021/6/17 12:23,8856.04,0.109722,80.713,2021/6/17 12:26,3317.81,0.037778,87.824,2021/6/17 12:33,10380.7,0.119444,86.909,2021/6/17 12:47,22193.94,0.239722,92.582
宁AA7316_1,12,2021/6/17 12:18,2021/6/17 12:20,3210.45,0.036389,88.226,2021/6/17 12:27,8856.04,0.103611,85.474,2021/6/17 12:29,3317.81,0.037222,89.136,2021/6/17 12:36,10380.7,0.113611,91.371,2021/6/17 12:51,22193.94,0.253333,87.608
陕A29M9F_0,1,2021/6/17 12:26,2021/6/17 12:28,3210.45,0.030556,105.068,2021/6/17 12:34,8856.04,0.086944,101.859,2021/6/17 12:45,3317.81,0.187778,17.669,2021/6/17 12:51,10380.7,0.095833,108.321,2021/6/17 13:26,22193.94,0.595833,37.249
青B00158_0,1,2021/6/17 12:32,2021/6/17 12:33,3210.45,0.027778,115.575,2021/6/17 12:38,8856.04,0.081667,108.441,2021/6/17 12:40,3317.81,0.033611,98.712,2021/6/17 12:46,10380.7,0.100278,103.519,2021/6/17 12:59,22193.94,0.2025,109.6
宁E90680_1,16,2021/6/17 12:37,2021/6/17 12:39,3210.45,0.039722,80.823,2021/6/17 12:46,8856.04,0.112778,78.526,2021/6/17 12:49,3317.81,0.041667,79.627,2021/6/17 12:56,10380.7,0.127222,81.595,2021/6/17 13:12,22193.94,0.268611,82.625
宁AWC293_0,1,2021/6/17 12:38,2021/6/17 12:40,3210.45,0.035,91.727,2021/6/17 12:46,8856.04,0.098889,89.555,2021/6/17 13:05,3317.81,0.32,10.368,2021/6/17 13:11,10380.7,0.103056,100.729,2021/6/17 13:23,22193.94,0.195278,113.653
豫RG7356_1,16,2021/6/17 12:46,2021/6/17 12:48,3210.45,0.037778,84.982,2021/6/17 12:55,8856.04,0.110833,79.904,2021/6/17 12:57,3317.81,0.039722,83.526,2021/6/17 13:05,10380.7,0.121389,85.516,2021/6/17 13:20,22193.94,0.250278,88.677
豫RP4338_1,16,2021/6/17 12:46,2021/6/17 12:48,3210.45,0.0375,85.612,2021/6/17 12:55,8856.04,0.111389,79.506,2021/6/17 12:57,3317.81,0.040278,82.373,2021/6/17 13:04,10380.7,0.116944,88.766,2021/6/17 13:19,22193.94,0.250556,88.579
宁A9CZ85_0,1,2021/6/17 12:49,2021/6/17 12:51,3210.45,0.0325,98.783,2021/6/17 12:56,8856.04,0.088056,100.573,2021/6/17 12:58,3317.81,0.033056,100.369,2021/6/17 13:04,10380.7,0.105278,98.603,2021/6/17 13:17,22193.94,0.208333,106.531
宁AR4500_0,1,2021/6/17 12:49,2021/6/17 12:51,3210.45,0.03,107.015,2021/6/17 12:56,8856.04,0.084444,104.875,2021/6/17 12:58,3317.81,0.031944,103.863,2021/6/17 13:04,10380.7,0.096389,107.696,2021/6/17 13:16,22193.94,0.197222,112.533
宁AL350J_0,1,2021/6/17 12:56,2021/6/17 12:58,3210.45,0.025833,124.277,2021/6/17 13:02,8856.04,0.074444,118.962,2021/6/17 13:04,3317.81,0.026667,124.416,2021/6/17 13:09,10380.7,0.083889,123.743,2021/6/17 13:19,22193.94,0.178056,124.646
宁A262C8_0,11,2021/6/17 13:04,2021/6/17 13:06,3210.45,0.029167,110.071,2021/6/17 13:11,8856.04,0.082222,107.709,2021/6/17 13:13,3317.81,0.032222,102.967,2021/6/17 13:19,10380.7,0.100278,103.519,2021/6/17 13:31,22193.94,0.200556,110.662
宁A9HT01_0,1,2021/6/17 13:05,2021/6/17 13:07,3210.45,0.03,107.015,2021/6/17 13:12,8856.04,0.083889,105.569,2021/6/17 13:13,3317.81,0.031944,103.863,2021/6/17 13:20,10380.7,0.101944,101.827,2021/6/17 13:47,22193.94,0.459722,48.277
宁A2X325_0,1,2021/6/17 13:06,2021/6/17 13:08,3210.45,0.028333,113.311,2021/6/17 13:13,8856.04,0.084444,104.875,2021/6/17 13:15,3317.81,0.032778,101.221,2021/6/17 13:20,10380.7,0.091111,113.935,2021/6/17 13:31,22193.94,0.190833,116.3
宁AB075U_0,1,2021/6/17 13:06,2021/6/17 13:08,3210.45,0.029167,110.071,2021/6/17 13:13,8856.04,0.084444,104.875,2021/6/17 13:15,3317.81,0.033611,98.712,2021/6/17 13:21,10380.7,0.098611,105.269,2021/6/17 13:33,22193.94,0.213611,103.899
宁EC8997_0,1,2021/6/17 13:08,2021/6/17 13:10,3210.45,0.032778,97.945,2021/6/17 13:15,8856.04,0.090833,97.498,2021/6/17 13:17,3317.81,0.032222,102.967,2021/6/17 13:23,10380.7,0.095833,108.321,2021/6/17 13:35,22193.94,0.202778,109.449
