node,date,day,hour,minute,speed
25,2021/6/1,1,5,45,41.868
26,2021/6/1,1,5,45,49.353
27,2021/6/1,1,5,45,73.412
28,2021/6/1,1,5,45,109.327
29,2021/6/1,1,5,45,109.293
30,2021/6/1,1,5,45,100.85
31,2021/6/1,1,5,45,115.008
32,2021/6/1,1,5,45,103.875
33,2021/6/1,1,5,45,103.948
34,2021/6/1,1,5,45,80.541
35,2021/6/1,1,5,45,100.753
36,2021/6/1,1,5,45,108.283
37,2021/6/1,1,5,45,94.479
38,2021/6/1,1,5,45,121.961
39,2021/6/1,1,5,45,124.343
40,2021/6/1,1,5,45,91.742
41,2021/6/1,1,5,45,85.679
42,2021/6/1,1,5,45,93.294
43,2021/6/1,1,5,45,100.32
44,2021/6/1,1,5,45,148.19
45,2021/6/1,1,5,45,96.13
46,2021/6/1,1,5,45,106.797
47,2021/6/1,1,5,45,108.59
48,2021/6/1,1,5,45,80.226
49,2021/6/1,1,5,45,128.497
50,2021/6/1,1,5,45,105.399
51,2021/6/1,1,5,45,115.687
52,2021/6/1,1,5,45,106.799
53,2021/6/1,1,5,45,99.866
54,2021/6/1,1,5,45,107.825
55,2021/6/1,1,5,45,92.299
56,2021/6/1,1,5,45,125.506
57,2021/6/1,1,5,45,92.787
58,2021/6/1,1,5,45,94.985
59,2021/6/1,1,5,45,98.103
60,2021/6/1,1,5,45,94.601
61,2021/6/1,1,5,45,92.838
62,2021/6/1,1,5,45,90.089
63,2021/6/1,1,5,45,97.422
64,2021/6/1,1,5,45,122.705
65,2021/6/1,1,5,45,122.619
66,2021/6/1,1,5,45,92.977
67,2021/6/1,1,5,45,91.39
68,2021/6/1,1,5,45,98.832
69,2021/6/1,1,5,45,94.932
70,2021/6/1,1,5,45,149.597
71,2021/6/1,1,5,45,102.995
72,2021/6/1,1,5,45,77.729
73,2021/6/1,1,5,45,85.455
74,2021/6/1,1,5,45,75.302
75,2021/6/1,1,5,45,84.193
76,2021/6/1,1,5,45,83.798
77,2021/6/1,1,5,45,104.975
78,2021/6/1,1,5,45,93.364
79,2021/6/1,1,5,45,94.565
80,2021/6/1,1,5,45,100.46
81,2021/6/1,1,5,45,50.088
82,2021/6/1,1,5,45,96.21
83,2021/6/1,1,5,45,40.934
84,2021/6/1,1,5,45,89.444
85,2021/6/1,1,5,45,67.857
86,2021/6/1,1,5,45,37.777
87,2021/6/1,1,5,45,63.527
88,2021/6/1,1,5,45,79.371
89,2021/6/1,1,5,45,92.9
90,2021/6/1,1,5,45,11.296
91,2021/6/1,1,5,45,49.732
92,2021/6/1,1,5,45,17.792
93,2021/6/1,1,5,45,17.724
94,2021/6/1,1,5,45,58.61
95,2021/6/1,1,5,45,90.196
96,2021/6/1,1,5,45,59.307
97,2021/6/1,1,5,45,70.225
98,2021/6/1,1,5,45,82.122
99,2021/6/1,1,5,45,99.738
100,2021/6/1,1,5,45,45.085
101,2021/6/1,1,5,45,41.045
102,2021/6/1,1,5,45,110.144
103,2021/6/1,1,5,45,6.188
104,2021/6/1,1,5,45,109.097
105,2021/6/1,1,5,45,95.414
106,2021/6/1,1,5,45,97.471
107,2021/6/1,1,5,45,2.911
0,2021/6/1,1,6,0,90.536
1,2021/6/1,1,6,0,91.187
2,2021/6/1,1,6,0,57.813
3,2021/6/1,1,6,0,108.543
4,2021/6/1,1,6,0,55.728
5,2021/6/1,1,6,0,65.126
6,2021/6/1,1,6,0,71.015
7,2021/6/1,1,6,0,49.606
8,2021/6/1,1,6,0,20.823
9,2021/6/1,1,6,0,30.044
10,2021/6/1,1,6,0,2.125
11,2021/6/1,1,6,0,54.6
12,2021/6/1,1,6,0,99.56
13,2021/6/1,1,6,0,8.564
14,2021/6/1,1,6,0,35.523
15,2021/6/1,1,6,0,85.908
16,2021/6/1,1,6,0,94.712
17,2021/6/1,1,6,0,50.321
18,2021/6/1,1,6,0,60.122
19,2021/6/1,1,6,0,27.221
20,2021/6/1,1,6,0,88.731
21,2021/6/1,1,6,0,89.395
22,2021/6/1,1,6,0,83.686
23,2021/6/1,1,6,0,89.917
24,2021/6/1,1,6,0,35.627
25,2021/6/1,1,6,0,43.077
26,2021/6/1,1,6,0,50.963
27,2021/6/1,1,6,0,65.394
28,2021/6/1,1,6,0,110.53
29,2021/6/1,1,6,0,118.002
30,2021/6/1,1,6,0,100.151
31,2021/6/1,1,6,0,57.899
32,2021/6/1,1,6,0,99.589
33,2021/6/1,1,6,0,107.248
34,2021/6/1,1,6,0,79.91
35,2021/6/1,1,6,0,97.875
36,2021/6/1,1,6,0,104.226
37,2021/6/1,1,6,0,101.423
38,2021/6/1,1,6,0,118.112
39,2021/6/1,1,6,0,121.996
40,2021/6/1,1,6,0,102.465
41,2021/6/1,1,6,0,86.09
42,2021/6/1,1,6,0,81.592
43,2021/6/1,1,6,0,88.308
44,2021/6/1,1,6,0,142.797
45,2021/6/1,1,6,0,98.394
46,2021/6/1,1,6,0,96.375
47,2021/6/1,1,6,0,100.342
48,2021/6/1,1,6,0,83.208
49,2021/6/1,1,6,0,123.562
50,2021/6/1,1,6,0,109.839
51,2021/6/1,1,6,0,121.975
52,2021/6/1,1,6,0,98.94
53,2021/6/1,1,6,0,96.136
54,2021/6/1,1,6,0,78.22
55,2021/6/1,1,6,0,102.611
56,2021/6/1,1,6,0,119.758
57,2021/6/1,1,6,0,93.207
58,2021/6/1,1,6,0,97.205
59,2021/6/1,1,6,0,102.597
60,2021/6/1,1,6,0,96.751
61,2021/6/1,1,6,0,77.133
62,2021/6/1,1,6,0,91.649
63,2021/6/1,1,6,0,107.412
64,2021/6/1,1,6,0,121.777
65,2021/6/1,1,6,0,87.703
66,2021/6/1,1,6,0,114.436
67,2021/6/1,1,6,0,82.393
68,2021/6/1,1,6,0,113.92
69,2021/6/1,1,6,0,104.401
70,2021/6/1,1,6,0,134.256
71,2021/6/1,1,6,0,100.23
72,2021/6/1,1,6,0,74.76
73,2021/6/1,1,6,0,87.067
74,2021/6/1,1,6,0,0.882
75,2021/6/1,1,6,0,84.625
76,2021/6/1,1,6,0,79.818
77,2021/6/1,1,6,0,89.519
78,2021/6/1,1,6,0,93.428
79,2021/6/1,1,6,0,99.739
80,2021/6/1,1,6,0,89.265
81,2021/6/1,1,6,0,61.955
82,2021/6/1,1,6,0,105.627
83,2021/6/1,1,6,0,43.477
84,2021/6/1,1,6,0,54.787
85,2021/6/1,1,6,0,62.155
86,2021/6/1,1,6,0,41.18
87,2021/6/1,1,6,0,83.557
88,2021/6/1,1,6,0,104.961
89,2021/6/1,1,6,0,88.977
90,2021/6/1,1,6,0,11.072
91,2021/6/1,1,6,0,44.134
92,2021/6/1,1,6,0,139.452
93,2021/6/1,1,6,0,12.423
94,2021/6/1,1,6,0,73.272
95,2021/6/1,1,6,0,81.11
96,2021/6/1,1,6,0,59.736
97,2021/6/1,1,6,0,63.58
98,2021/6/1,1,6,0,90.816
99,2021/6/1,1,6,0,72.625
100,2021/6/1,1,6,0,28.593
101,2021/6/1,1,6,0,27.23
102,2021/6/1,1,6,0,114.383
103,2021/6/1,1,6,0,0.376
104,2021/6/1,1,6,0,113.423
105,2021/6/1,1,6,0,104.499
106,2021/6/1,1,6,0,97.471
107,2021/6/1,1,6,0,29.592
0,2021/6/1,1,6,15,99.36
1,2021/6/1,1,6,15,95.776
2,2021/6/1,1,6,15,55.932
3,2021/6/1,1,6,15,102.218
4,2021/6/1,1,6,15,58.098
5,2021/6/1,1,6,15,69.536
6,2021/6/1,1,6,15,64.799
7,2021/6/1,1,6,15,44.055
8,2021/6/1,1,6,15,19.79
9,2021/6/1,1,6,15,30.764
10,2021/6/1,1,6,15,5.277
11,2021/6/1,1,6,15,54.738
12,2021/6/1,1,6,15,77.767
13,2021/6/1,1,6,15,4.816
14,2021/6/1,1,6,15,34.219
15,2021/6/1,1,6,15,85.506
16,2021/6/1,1,6,15,90.95
17,2021/6/1,1,6,15,51.654
18,2021/6/1,1,6,15,60.583
19,2021/6/1,1,6,15,28.588
20,2021/6/1,1,6,15,105.441
21,2021/6/1,1,6,15,99.541
22,2021/6/1,1,6,15,77.021
23,2021/6/1,1,6,15,93.354
24,2021/6/1,1,6,15,34.831
25,2021/6/1,1,6,15,44.924
26,2021/6/1,1,6,15,52.534
27,2021/6/1,1,6,15,69.986
28,2021/6/1,1,6,15,111.835
29,2021/6/1,1,6,15,115.514
30,2021/6/1,1,6,15,100.344
31,2021/6/1,1,6,15,93.703
32,2021/6/1,1,6,15,95.57
33,2021/6/1,1,6,15,102.395
34,2021/6/1,1,6,15,76.502
35,2021/6/1,1,6,15,97.223
36,2021/6/1,1,6,15,105.987
37,2021/6/1,1,6,15,110.848
38,2021/6/1,1,6,15,116.394
39,2021/6/1,1,6,15,113.637
40,2021/6/1,1,6,15,108.488
41,2021/6/1,1,6,15,85.842
42,2021/6/1,1,6,15,107.934
43,2021/6/1,1,6,15,97.866
44,2021/6/1,1,6,15,145.444
45,2021/6/1,1,6,15,106.725
46,2021/6/1,1,6,15,115.477
47,2021/6/1,1,6,15,108.475
48,2021/6/1,1,6,15,71.396
49,2021/6/1,1,6,15,122.543
50,2021/6/1,1,6,15,106.799
51,2021/6/1,1,6,15,116.431
52,2021/6/1,1,6,15,100.842
53,2021/6/1,1,6,15,99.407
54,2021/6/1,1,6,15,86.306
55,2021/6/1,1,6,15,103.128
56,2021/6/1,1,6,15,126.137
57,2021/6/1,1,6,15,97.103
58,2021/6/1,1,6,15,97.077
59,2021/6/1,1,6,15,104.895
60,2021/6/1,1,6,15,91.866
61,2021/6/1,1,6,15,101.1
62,2021/6/1,1,6,15,94.154
63,2021/6/1,1,6,15,104.417
64,2021/6/1,1,6,15,106.07
65,2021/6/1,1,6,15,97.275
66,2021/6/1,1,6,15,87.476
67,2021/6/1,1,6,15,112.785
68,2021/6/1,1,6,15,106.162
69,2021/6/1,1,6,15,103.429
70,2021/6/1,1,6,15,140.25
71,2021/6/1,1,6,15,92.412
72,2021/6/1,1,6,15,74.337
73,2021/6/1,1,6,15,79.802
74,2021/6/1,1,6,15,69.149
75,2021/6/1,1,6,15,86.959
76,2021/6/1,1,6,15,97.823
77,2021/6/1,1,6,15,66.965
78,2021/6/1,1,6,15,98.788
79,2021/6/1,1,6,15,103.889
80,2021/6/1,1,6,15,108.367
81,2021/6/1,1,6,15,66.886
82,2021/6/1,1,6,15,103.931
83,2021/6/1,1,6,15,52.351
84,2021/6/1,1,6,15,49.976
85,2021/6/1,1,6,15,59.452
86,2021/6/1,1,6,15,42.323
87,2021/6/1,1,6,15,75.51
88,2021/6/1,1,6,15,99.965
89,2021/6/1,1,6,15,87.314
90,2021/6/1,1,6,15,9.106
91,2021/6/1,1,6,15,49.824
92,2021/6/1,1,6,15,60.553
93,2021/6/1,1,6,15,13.835
94,2021/6/1,1,6,15,76.142
95,2021/6/1,1,6,15,79.36
96,2021/6/1,1,6,15,53.427
97,2021/6/1,1,6,15,81.149
98,2021/6/1,1,6,15,74.944
99,2021/6/1,1,6,15,117.003
100,2021/6/1,1,6,15,39.089
101,2021/6/1,1,6,15,46.518
102,2021/6/1,1,6,15,68.559
103,2021/6/1,1,6,15,1.332
104,2021/6/1,1,6,15,101.324
105,2021/6/1,1,6,15,96.407
106,2021/6/1,1,6,15,108.381
107,2021/6/1,1,6,15,25.42
0,2021/6/1,1,6,30,94.395
1,2021/6/1,1,6,30,96.173
2,2021/6/1,1,6,30,58.369
3,2021/6/1,1,6,30,115.204
4,2021/6/1,1,6,30,57.242
5,2021/6/1,1,6,30,65.01
6,2021/6/1,1,6,30,71.547
7,2021/6/1,1,6,30,48.36
8,2021/6/1,1,6,30,19.463
9,2021/6/1,1,6,30,33.169
10,2021/6/1,1,6,30,3.837
11,2021/6/1,1,6,30,49.032
12,2021/6/1,1,6,30,94.188
13,2021/6/1,1,6,30,4.984
14,2021/6/1,1,6,30,32.269
15,2021/6/1,1,6,30,96.873
16,2021/6/1,1,6,30,88.423
17,2021/6/1,1,6,30,49.453
18,2021/6/1,1,6,30,59.657
19,2021/6/1,1,6,30,27.982
20,2021/6/1,1,6,30,101.144
21,2021/6/1,1,6,30,122.95
22,2021/6/1,1,6,30,97.349
23,2021/6/1,1,6,30,91.168
24,2021/6/1,1,6,30,35.615
25,2021/6/1,1,6,30,44.248
26,2021/6/1,1,6,30,49.37
27,2021/6/1,1,6,30,67.635
28,2021/6/1,1,6,30,113.97
29,2021/6/1,1,6,30,111.631
30,2021/6/1,1,6,30,99.611
31,2021/6/1,1,6,30,94.662
32,2021/6/1,1,6,30,99.608
33,2021/6/1,1,6,30,103.68
34,2021/6/1,1,6,30,76.329
35,2021/6/1,1,6,30,99.603
36,2021/6/1,1,6,30,101.154
37,2021/6/1,1,6,30,108.271
38,2021/6/1,1,6,30,118.546
39,2021/6/1,1,6,30,118.121
40,2021/6/1,1,6,30,113.575
41,2021/6/1,1,6,30,89.922
42,2021/6/1,1,6,30,82.796
43,2021/6/1,1,6,30,104.217
44,2021/6/1,1,6,30,144.108
45,2021/6/1,1,6,30,99.654
46,2021/6/1,1,6,30,130.342
47,2021/6/1,1,6,30,104.981
48,2021/6/1,1,6,30,86.118
49,2021/6/1,1,6,30,115.888
50,2021/6/1,1,6,30,107.927
51,2021/6/1,1,6,30,118.358
52,2021/6/1,1,6,30,107.855
53,2021/6/1,1,6,30,103.02
54,2021/6/1,1,6,30,98.642
55,2021/6/1,1,6,30,104.469
56,2021/6/1,1,6,30,126.909
57,2021/6/1,1,6,30,99.546
58,2021/6/1,1,6,30,106.53
59,2021/6/1,1,6,30,103.186
60,2021/6/1,1,6,30,101.575
61,2021/6/1,1,6,30,94.929
62,2021/6/1,1,6,30,93.111
63,2021/6/1,1,6,30,105.899
64,2021/6/1,1,6,30,106.064
65,2021/6/1,1,6,30,113.766
66,2021/6/1,1,6,30,115.726
67,2021/6/1,1,6,30,100.01
68,2021/6/1,1,6,30,121.04
69,2021/6/1,1,6,30,105.605
70,2021/6/1,1,6,30,140.25
71,2021/6/1,1,6,30,105.63
72,2021/6/1,1,6,30,85.733
73,2021/6/1,1,6,30,90.083
74,2021/6/1,1,6,30,79.749
75,2021/6/1,1,6,30,63.544
76,2021/6/1,1,6,30,90.106
77,2021/6/1,1,6,30,103.127
78,2021/6/1,1,6,30,101.378
79,2021/6/1,1,6,30,108.627
80,2021/6/1,1,6,30,96.095
81,2021/6/1,1,6,30,61.407
82,2021/6/1,1,6,30,89.732
83,2021/6/1,1,6,30,73.178
84,2021/6/1,1,6,30,66.383
85,2021/6/1,1,6,30,63.449
86,2021/6/1,1,6,30,40.456
87,2021/6/1,1,6,30,69.576
88,2021/6/1,1,6,30,97.417
89,2021/6/1,1,6,30,83.741
90,2021/6/1,1,6,30,8.329
91,2021/6/1,1,6,30,52.229
92,2021/6/1,1,6,30,111.795
93,2021/6/1,1,6,30,17.53
94,2021/6/1,1,6,30,74.535
95,2021/6/1,1,6,30,83.267
96,2021/6/1,1,6,30,56.281
97,2021/6/1,1,6,30,61.585
98,2021/6/1,1,6,30,90.286
99,2021/6/1,1,6,30,91.315
100,2021/6/1,1,6,30,33.371
101,2021/6/1,1,6,30,38.834
102,2021/6/1,1,6,30,89.06
103,2021/6/1,1,6,30,0.345
104,2021/6/1,1,6,30,113.009
105,2021/6/1,1,6,30,95.128
106,2021/6/1,1,6,30,66.28
107,2021/6/1,1,6,30,47.485
0,2021/6/1,1,6,45,87.481
1,2021/6/1,1,6,45,90.533
2,2021/6/1,1,6,45,61.423
3,2021/6/1,1,6,45,109.027
4,2021/6/1,1,6,45,57.551
5,2021/6/1,1,6,45,52.427
6,2021/6/1,1,6,45,70.511
7,2021/6/1,1,6,45,53.165
8,2021/6/1,1,6,45,22.495
9,2021/6/1,1,6,45,32.171
10,2021/6/1,1,6,45,1.387
11,2021/6/1,1,6,45,57.945
12,2021/6/1,1,6,45,91.229
13,2021/6/1,1,6,45,5.662
14,2021/6/1,1,6,45,35.715
15,2021/6/1,1,6,45,91.504
16,2021/6/1,1,6,45,83.843
17,2021/6/1,1,6,45,54.404
18,2021/6/1,1,6,45,60.152
19,2021/6/1,1,6,45,29.068
20,2021/6/1,1,6,45,106.667
21,2021/6/1,1,6,45,120.017
22,2021/6/1,1,6,45,84.944
23,2021/6/1,1,6,45,88.143
24,2021/6/1,1,6,45,35.273
25,2021/6/1,1,6,45,46.806
26,2021/6/1,1,6,45,50.426
27,2021/6/1,1,6,45,69.177
28,2021/6/1,1,6,45,113.499
29,2021/6/1,1,6,45,113.855
30,2021/6/1,1,6,45,103.169
31,2021/6/1,1,6,45,83.734
32,2021/6/1,1,6,45,104.03
33,2021/6/1,1,6,45,105.71
34,2021/6/1,1,6,45,75.155
35,2021/6/1,1,6,45,99.118
36,2021/6/1,1,6,45,107.033
37,2021/6/1,1,6,45,104.58
38,2021/6/1,1,6,45,121.595
39,2021/6/1,1,6,45,122.099
40,2021/6/1,1,6,45,104.968
41,2021/6/1,1,6,45,89.901
42,2021/6/1,1,6,45,82.165
43,2021/6/1,1,6,45,96.783
44,2021/6/1,1,6,45,121.768
45,2021/6/1,1,6,45,92.399
46,2021/6/1,1,6,45,132.516
47,2021/6/1,1,6,45,108.018
48,2021/6/1,1,6,45,67.17
49,2021/6/1,1,6,45,119.583
50,2021/6/1,1,6,45,110.171
51,2021/6/1,1,6,45,118.763
52,2021/6/1,1,6,45,105.245
53,2021/6/1,1,6,45,103.75
54,2021/6/1,1,6,45,93.586
55,2021/6/1,1,6,45,99.019
56,2021/6/1,1,6,45,125.834
57,2021/6/1,1,6,45,100.026
58,2021/6/1,1,6,45,98.019
59,2021/6/1,1,6,45,104.025
60,2021/6/1,1,6,45,93.624
61,2021/6/1,1,6,45,101.912
62,2021/6/1,1,6,45,97.172
63,2021/6/1,1,6,45,111.908
64,2021/6/1,1,6,45,82.947
65,2021/6/1,1,6,45,102.575
66,2021/6/1,1,6,45,82.501
67,2021/6/1,1,6,45,108.641
68,2021/6/1,1,6,45,125.154
69,2021/6/1,1,6,45,111.843
70,2021/6/1,1,6,45,149.597
71,2021/6/1,1,6,45,105.274
72,2021/6/1,1,6,45,80.706
73,2021/6/1,1,6,45,90.776
74,2021/6/1,1,6,45,98.777
75,2021/6/1,1,6,45,86.15
76,2021/6/1,1,6,45,95.454
77,2021/6/1,1,6,45,92.495
78,2021/6/1,1,6,45,103.914
79,2021/6/1,1,6,45,113.193
80,2021/6/1,1,6,45,101.407
81,2021/6/1,1,6,45,55.477
82,2021/6/1,1,6,45,98.229
83,2021/6/1,1,6,45,49.176
84,2021/6/1,1,6,45,71.212
85,2021/6/1,1,6,45,58.974
86,2021/6/1,1,6,45,44.317
87,2021/6/1,1,6,45,81.683
88,2021/6/1,1,6,45,102.324
89,2021/6/1,1,6,45,99.106
90,2021/6/1,1,6,45,9.79
91,2021/6/1,1,6,45,52.831
92,2021/6/1,1,6,45,119.365
93,2021/6/1,1,6,45,14.93
94,2021/6/1,1,6,45,73.811
95,2021/6/1,1,6,45,88.827
96,2021/6/1,1,6,45,59.721
97,2021/6/1,1,6,45,83.013
98,2021/6/1,1,6,45,86.42
99,2021/6/1,1,6,45,95.89
100,2021/6/1,1,6,45,37.951
101,2021/6/1,1,6,45,55.269
102,2021/6/1,1,6,45,85.048
103,2021/6/1,1,6,45,0.503
104,2021/6/1,1,6,45,103.238
105,2021/6/1,1,6,45,87.243
106,2021/6/1,1,6,45,100.934
107,2021/6/1,1,6,45,47.976
0,2021/6/1,1,7,0,84.065
1,2021/6/1,1,7,0,91.971
2,2021/6/1,1,7,0,57.515
3,2021/6/1,1,7,0,113.419
4,2021/6/1,1,7,0,56.974
5,2021/6/1,1,7,0,57.921
6,2021/6/1,1,7,0,65.236
7,2021/6/1,1,7,0,49.08
8,2021/6/1,1,7,0,24.365
9,2021/6/1,1,7,0,30.582
10,2021/6/1,1,7,0,2.164
11,2021/6/1,1,7,0,57.262
12,2021/6/1,1,7,0,95.047
13,2021/6/1,1,7,0,7.306
14,2021/6/1,1,7,0,34.057
15,2021/6/1,1,7,0,93.814
16,2021/6/1,1,7,0,90.556
17,2021/6/1,1,7,0,53.11
18,2021/6/1,1,7,0,60.504
19,2021/6/1,1,7,0,28.598
20,2021/6/1,1,7,0,105.819
21,2021/6/1,1,7,0,112.702
22,2021/6/1,1,7,0,85.323
23,2021/6/1,1,7,0,90.388
24,2021/6/1,1,7,0,36.213
25,2021/6/1,1,7,0,47.72
26,2021/6/1,1,7,0,50.567
27,2021/6/1,1,7,0,67.852
28,2021/6/1,1,7,0,111.44
29,2021/6/1,1,7,0,116.109
30,2021/6/1,1,7,0,103.326
31,2021/6/1,1,7,0,100.959
32,2021/6/1,1,7,0,105.948
33,2021/6/1,1,7,0,105.01
34,2021/6/1,1,7,0,79.32
35,2021/6/1,1,7,0,104.758
36,2021/6/1,1,7,0,108.272
37,2021/6/1,1,7,0,109.441
38,2021/6/1,1,7,0,118.703
39,2021/6/1,1,7,0,118.611
40,2021/6/1,1,7,0,107.697
41,2021/6/1,1,7,0,92.475
42,2021/6/1,1,7,0,92.876
43,2021/6/1,1,7,0,104.469
44,2021/6/1,1,7,0,126.678
45,2021/6/1,1,7,0,93.902
46,2021/6/1,1,7,0,104.285
47,2021/6/1,1,7,0,104.28
48,2021/6/1,1,7,0,83.208
49,2021/6/1,1,7,0,121.817
50,2021/6/1,1,7,0,107.741
51,2021/6/1,1,7,0,117.075
52,2021/6/1,1,7,0,111.717
53,2021/6/1,1,7,0,104.997
54,2021/6/1,1,7,0,99.652
55,2021/6/1,1,7,0,100.918
56,2021/6/1,1,7,0,126.987
57,2021/6/1,1,7,0,98.604
58,2021/6/1,1,7,0,100.848
59,2021/6/1,1,7,0,104.619
60,2021/6/1,1,7,0,96.14
61,2021/6/1,1,7,0,108.573
62,2021/6/1,1,7,0,100.815
63,2021/6/1,1,7,0,112.96
64,2021/6/1,1,7,0,112.187
65,2021/6/1,1,7,0,117.33
66,2021/6/1,1,7,0,111.232
67,2021/6/1,1,7,0,114.953
68,2021/6/1,1,7,0,104.078
69,2021/6/1,1,7,0,111.264
70,2021/6/1,1,7,0,145.444
71,2021/6/1,1,7,0,100.173
72,2021/6/1,1,7,0,85.451
73,2021/6/1,1,7,0,87.346
74,2021/6/1,1,7,0,61.201
75,2021/6/1,1,7,0,91.26
76,2021/6/1,1,7,0,102.787
77,2021/6/1,1,7,0,100.051
78,2021/6/1,1,7,0,105.904
79,2021/6/1,1,7,0,114.777
80,2021/6/1,1,7,0,102.67
81,2021/6/1,1,7,0,51.597
82,2021/6/1,1,7,0,99.64
83,2021/6/1,1,7,0,36.389
84,2021/6/1,1,7,0,68.957
85,2021/6/1,1,7,0,52.471
86,2021/6/1,1,7,0,44.313
87,2021/6/1,1,7,0,101.14
88,2021/6/1,1,7,0,95.979
89,2021/6/1,1,7,0,101.833
90,2021/6/1,1,7,0,7.46
91,2021/6/1,1,7,0,52.873
92,2021/6/1,1,7,0,88.763
93,2021/6/1,1,7,0,16.333
94,2021/6/1,1,7,0,72.022
95,2021/6/1,1,7,0,81.03
96,2021/6/1,1,7,0,55.079
97,2021/6/1,1,7,0,80.182
98,2021/6/1,1,7,0,81.323
99,2021/6/1,1,7,0,101.952
100,2021/6/1,1,7,0,39.902
101,2021/6/1,1,7,0,37.623
102,2021/6/1,1,7,0,94.631
103,2021/6/1,1,7,0,0.536
104,2021/6/1,1,7,0,110.339
105,2021/6/1,1,7,0,99.911
106,2021/6/1,1,7,0,113.678
107,2021/6/1,1,7,0,33.935
0,2021/6/1,1,7,15,96.99
1,2021/6/1,1,7,15,91.771
2,2021/6/1,1,7,15,57.239
3,2021/6/1,1,7,15,116.662
4,2021/6/1,1,7,15,57.523
5,2021/6/1,1,7,15,54.184
6,2021/6/1,1,7,15,72.044
7,2021/6/1,1,7,15,52.555
8,2021/6/1,1,7,15,22.476
9,2021/6/1,1,7,15,31.038
10,2021/6/1,1,7,15,3.896
11,2021/6/1,1,7,15,54.637
12,2021/6/1,1,7,15,86.504
13,2021/6/1,1,7,15,4.667
14,2021/6/1,1,7,15,32.392
15,2021/6/1,1,7,15,92.704
16,2021/6/1,1,7,15,96.923
17,2021/6/1,1,7,15,54.518
18,2021/6/1,1,7,15,60.834
19,2021/6/1,1,7,15,27.294
20,2021/6/1,1,7,15,107.461
21,2021/6/1,1,7,15,111.05
22,2021/6/1,1,7,15,92.038
23,2021/6/1,1,7,15,91.006
24,2021/6/1,1,7,15,37.734
25,2021/6/1,1,7,15,47.809
26,2021/6/1,1,7,15,51.066
27,2021/6/1,1,7,15,71.488
28,2021/6/1,1,7,15,107.928
29,2021/6/1,1,7,15,115.961
30,2021/6/1,1,7,15,97.165
31,2021/6/1,1,7,15,102.095
32,2021/6/1,1,7,15,105.22
33,2021/6/1,1,7,15,102.132
34,2021/6/1,1,7,15,77.464
35,2021/6/1,1,7,15,101.94
36,2021/6/1,1,7,15,107.301
37,2021/6/1,1,7,15,102.808
38,2021/6/1,1,7,15,115.509
39,2021/6/1,1,7,15,120.304
40,2021/6/1,1,7,15,110.607
41,2021/6/1,1,7,15,90.822
42,2021/6/1,1,7,15,86.396
43,2021/6/1,1,7,15,94.726
44,2021/6/1,1,7,15,124.666
45,2021/6/1,1,7,15,101.611
46,2021/6/1,1,7,15,111.986
47,2021/6/1,1,7,15,106.633
48,2021/6/1,1,7,15,83.779
49,2021/6/1,1,7,15,118.113
50,2021/6/1,1,7,15,104.815
51,2021/6/1,1,7,15,116.155
52,2021/6/1,1,7,15,110.794
53,2021/6/1,1,7,15,104.414
54,2021/6/1,1,7,15,97.747
55,2021/6/1,1,7,15,105.588
56,2021/6/1,1,7,15,125.542
57,2021/6/1,1,7,15,101.565
58,2021/6/1,1,7,15,102.129
59,2021/6/1,1,7,15,103.696
60,2021/6/1,1,7,15,95.224
61,2021/6/1,1,7,15,112.829
62,2021/6/1,1,7,15,99.37
63,2021/6/1,1,7,15,110.499
64,2021/6/1,1,7,15,112.686
65,2021/6/1,1,7,15,101.266
66,2021/6/1,1,7,15,101.816
67,2021/6/1,1,7,15,96.304
68,2021/6/1,1,7,15,120.189
69,2021/6/1,1,7,15,111.877
70,2021/6/1,1,7,15,148.19
71,2021/6/1,1,7,15,101.946
72,2021/6/1,1,7,15,88.042
73,2021/6/1,1,7,15,91.226
74,2021/6/1,1,7,15,107.035
75,2021/6/1,1,7,15,62.906
76,2021/6/1,1,7,15,103.831
77,2021/6/1,1,7,15,105.303
78,2021/6/1,1,7,15,104.84
79,2021/6/1,1,7,15,112.719
80,2021/6/1,1,7,15,100.386
81,2021/6/1,1,7,15,56.817
82,2021/6/1,1,7,15,108.871
83,2021/6/1,1,7,15,62.587
84,2021/6/1,1,7,15,67.34
85,2021/6/1,1,7,15,59.399
86,2021/6/1,1,7,15,46.238
87,2021/6/1,1,7,15,70.682
88,2021/6/1,1,7,15,94.515
89,2021/6/1,1,7,15,87.824
90,2021/6/1,1,7,15,8.768
91,2021/6/1,1,7,15,49.335
92,2021/6/1,1,7,15,88.437
93,2021/6/1,1,7,15,15.811
94,2021/6/1,1,7,15,72.579
95,2021/6/1,1,7,15,96.699
96,2021/6/1,1,7,15,61.505
97,2021/6/1,1,7,15,79.063
98,2021/6/1,1,7,15,87.109
99,2021/6/1,1,7,15,85.07
100,2021/6/1,1,7,15,33.163
101,2021/6/1,1,7,15,46.882
102,2021/6/1,1,7,15,73.668
103,2021/6/1,1,7,15,1.292
104,2021/6/1,1,7,15,113.351
105,2021/6/1,1,7,15,109.991
106,2021/6/1,1,7,15,87.211
107,2021/6/1,1,7,15,21.876
0,2021/6/1,1,7,30,86.146
1,2021/6/1,1,7,30,87.119
2,2021/6/1,1,7,30,51.449
3,2021/6/1,1,7,30,112.811
4,2021/6/1,1,7,30,58.887
