u,v,key,osmid,bridge,oneway,lanes,name,highway,reversed,length,ref,width,tunnel,access,maxspeed,junction,fid
8722369255,8722369254,0,941885630,,False,,,residential,True,199.17,,,,,,,25497
8722369255,1156126792,0,347932538,,False,,,tertiary,True,376.21799999999996,,,,,,,25498
8722369259,288416379,0,184296328,,False,,平福巷,tertiary,True,15.245,,,,,,,25499
8722369259,1947583836,0,184296328,,False,,平福巷,tertiary,False,303.191,,,,,,,25500
8722369259,5213253218,0,538610042,,True,3,解放路一段,primary,False,249.848,,,,,,,25501
8722369279,1964305089,0,925480212,,True,,建设北路二段,secondary,False,28.439,,,,,,,25502
8722369279,8869995084,0,941885634,,False,,建德路,residential,False,8.927,,,,,,,25503
8722369279,5618782565,0,941885634,,False,,建德路,residential,True,239.464,,,,,,,25504
8722376705,8929712174,0,941885666,,False,,,residential,False,104.312,,,,,,,25505
8722376705,7790385323,0,834545802,,False,,,residential,False,164.37099999999998,,,,,,,25506
8722376705,7790385308,0,834545802,,False,,,residential,True,232.222,,,,,,,25507
8722376706,8929712174,0,941885666,,False,,,residential,True,9.332,,,,,,,25508
8722376706,8883138775,0,960106330,,True,4,美墅街,tertiary,False,286.697,,,,,,,25509
8722376746,8722376748,0,570406126,,False,,,unclassified,False,138.901,,,,,,,25510
8722376746,5483889343,0,570406126,,False,,,unclassified,True,161.12,,,,,,,25511
8722376746,8722376761,0,941885676,,False,,,residential,False,140.65,,,,,,,25512
8722376747,8722376761,0,941885676,,False,,,residential,True,130.732,,,,,,,25513
8722376748,8722376746,0,570406126,,False,,,unclassified,True,138.901,,,,,,,25514
8722376748,8722376762,0,941885677,,False,,,residential,False,141.062,,,,,,,25515
8722376748,5483889344,0,"[941885681, 941885682, 570406126]",yes,False,,,unclassified,False,256.02500000000003,,,,,,,25516
8722376748,8722376759,0,941885677,,False,,,residential,True,218.373,,,,,,,25517
8722376749,8722376762,0,941885677,,False,,,residential,True,128.621,,,,,,,25518
8722376758,8722376759,0,"[941885677, 941885678, 941885679]",yes,False,,,residential,False,226.767,,,,,,,25519
8722376759,5483889344,0,"[941885696, 941885697, 837556625, 570406124]",yes,False,,,residential,"[False, True]",484.966,,,,,,,25520
8722376759,5483889342,0,570406124,,False,,,residential,True,178.99699999999999,,,,,,,25521
8722376759,8722376748,0,941885677,,False,,,residential,False,218.373,,,,,,,25522
8722376759,8722376758,0,"[941885677, 941885678, 941885679]",yes,False,,,residential,True,226.767,,,,,,,25523
8722376761,8722376747,0,941885676,,False,,,residential,False,130.732,,,,,,,25524
8722376761,8722376746,0,941885676,,False,,,residential,True,140.65,,,,,,,25525
8722376761,8722376762,0,941885680,,False,,,residential,False,139.423,,,,,,,25526
8722376762,8722376749,0,941885677,,False,,,residential,False,128.621,,,,,,,25527
8722376762,8722376748,0,941885677,,False,,,residential,True,141.062,,,,,,,25528
8722376762,8722376761,0,941885680,,False,,,residential,True,139.423,,,,,,,25529
8722376786,7744402865,0,829750668,,True,,,tertiary,False,124.696,,,,,,,25530
8722376786,8722376790,0,941885684,,False,,,residential,False,179.878,,,,,,,25531
8722376789,8722376790,0,941885684,,False,,,residential,True,154.449,,,,,,,25532
8722376790,8722376789,0,941885684,,False,,,residential,False,154.449,,,,,,,25533
8722376790,8722376786,0,941885684,,False,,,residential,True,179.878,,,,,,,25534
8722376790,8722376792,0,941885685,,False,,,residential,False,145.704,,,,,,,25535
8722376792,7744402864,0,829750671,,False,,,tertiary,False,161.34,,,,,,,25536
8722376792,7744402865,0,829750671,,False,,,tertiary,True,156.59699999999998,,,,,,,25537
8722376792,8722376797,0,"[941885685, 941885686]",,False,,,residential,False,296.47499999999997,,,,,,,25538
8722376792,8722376790,0,941885685,,False,,,residential,True,145.704,,,,,,,25539
8722376797,7872740321,0,829750668,,True,,,tertiary,False,432.723,,,,,,,25540
8722376797,8722376792,0,"[941885685, 941885686]",,False,,,residential,True,296.475,,,,,,,25541
8722376920,7744402665,0,829750657,,False,,,tertiary,True,17.077,,,,,,,25542
8722376920,1987271134,0,188101384,,True,,蜀龙路,primary,False,815.1679999999999,,,,,,,25543
8722376920,7744402673,0,829750657,,False,,,tertiary,False,305.08500000000004,,,,,,,25544
8743835626,7617690652,0,815650920,,True,,,trunk_link,False,41.486,,,,permissive,,,25545
8743835626,8743835627,0,944427416,,True,,,trunk_link,False,227.908,,,,,,,25546
8743835627,7696259151,0,"[824325997, 824325998, 824325999]",yes,True,,,trunk_link,False,672.898,,,,,,,25547
8743835637,1493095150,0,136062536,,True,,,secondary,False,170.841,,,,,,,25548
8743835637,441119544,0,228766322,,True,,,trunk_link,False,131.04500000000002,,,,,,,25549
8743852820,2084552620,0,197866412,,False,,东怡街,unclassified,False,165.732,,,,,,,25550
8743852820,2133186518,0,197867420,,False,,东光南一巷,unclassified,False,170.644,,,,,,,25551
8743852820,2080664445,0,197867420,,False,,东光南一巷,unclassified,True,183.473,,,,,,,25552
8743852820,2131996149,0,197866412,,False,,东怡街,unclassified,True,165.201,,,,,,,25553
8743852821,2080643555,0,197865421,,False,,东光北巷,unclassified,False,153.578,,,,,,,25554
8743852821,2080664445,0,197866411,,False,,东光街,unclassified,True,163.849,,,,,,,25555
8743852821,2084552620,0,198306890,,False,,东光南二巷,tertiary,True,184.947,,,,,,,25556
8743852821,4874328128,0,197866411,,False,,东光街,unclassified,False,251.57599999999996,,,,,,,25557
8743852822,2080643552,0,495702660,,False,,净居寺南街,residential,True,15.058,,,,,,,25558
8743852822,2133183923,0,203310307,,True,,净居寺西街,tertiary,False,151.801,,,,,,,25559
8743852822,2259835288,0,495702660,,False,,净居寺南街,residential,False,144.679,,,,,,,25560
8743852823,4877246213,0,495702661,,False,,东光北顺街,tertiary,False,37.306,,,,,,,25561
8743852823,2133184344,0,495702661,,False,,东光北顺街,tertiary,True,259.5,,,,,,,25562
8743852823,4877246214,0,495702662,,False,,糍粑店街,tertiary,False,127.305,,,,,,,25563
8743852823,4874328134,0,495702662,,False,,糍粑店街,tertiary,True,15.551,,,,,,,25564
8749005451,1912247009,0,133486889,,True,3,,secondary,False,149.342,,,,,,,25565
8752929229,4987535052,0,430227746,,True,,武晋路,tertiary,False,52.427,,,,,,,25566
8752929229,8752929257,0,538386497,,True,,,tertiary_link,False,14.717,,,,,,,25567
8752929230,8752929229,0,538386497,,True,,,tertiary_link,False,11.47,,,,,,,25568
8752929230,4987535051,0,509526080,,True,,武晋路,tertiary,False,374.536,,,,,,,25569
8752929232,4987535051,0,584724064,,False,,太平园东四街,tertiary,False,9.149,,,,,,,25570
8752929232,5375784247,0,584724064,,False,,太平园东四街,tertiary,True,101.028,,,,,,,25571
8752929232,8752929229,0,430227746,,True,,武晋路,tertiary,False,374.84899999999993,,,,,,,25572
8752929234,4987535050,0,509526077,,True,,,tertiary_link,False,7.31,,,,,,,25573
8752929234,8752929232,0,430227746,,True,,武晋路,tertiary,False,281.457,,,,,,,25574
8752929236,8752929234,0,430227746,,True,,武晋路,tertiary,False,16.389,,,,,,,25575
8752929236,8752929239,0,509526081,,True,,,tertiary_link,False,26.603,,,,,,,25576
8752929237,8752929234,0,509526077,,True,,,tertiary_link,False,30.398,,,,,,,25577
8752929237,8752929239,0,945460722,,True,,,tertiary_link,False,16.213,,,,,,,25578
8752929239,7882344880,0,509526081,,True,,,tertiary_link,False,163.59099999999998,,,,,,,25579
8752929241,8752929242,0,987922893,,True,,武晋路,residential,False,263.235,,,,,,,25580
8752929241,4987535028,0,987922895,,False,,太平园东二街,tertiary,True,7.076,,,,,,,25581
8752929242,4987535030,0,181190791,,False,,太平园横一街,residential,True,7.707,,,,,,,25582
8752929243,1918491706,0,844885531,,True,,,tertiary_link,False,21.43,,,,,,,25583
8752929243,8752929246,0,945460723,,True,,,tertiary_link,False,20.842,,,,,,,25584
8752929246,8548573480,0,509526076,,True,,,tertiary_link,False,171.134,,,,,,,25585
8752929247,5211337170,0,508854645,,True,,,tertiary,False,23.244,,,,,,,25586
8752929247,8752929252,0,945460724,,True,,,tertiary_link,False,44.344,,,,,,,25587
8752929248,8279018069,0,890776633,,True,,祥云路,tertiary,False,41.542,,,,,,,25588
8752929252,4107377017,0,508854646,,True,,,tertiary,False,296.94,,,,,,,25589
8752929254,4987535052,0,538386496,,True,,,tertiary_link,False,22.354,,,,,,,25590
8752929254,8752929257,0,945460725,,True,,,tertiary_link,False,54.261,,,,,,,25591
8752929257,5375784246,0,538386497,,True,,,tertiary_link,False,82.808,,,,,,,25592
8752929259,4549993055,0,557404542,,True,,,tertiary,False,246.535,,,,,,,25593
8752929263,4549993293,0,459082477,,True,,,secondary_link,False,16.408,,,,,,,25594
8752929263,8752929267,0,945460727,,True,,,secondary_link,False,52.947,,,,,,,25595
8752929264,5375783989,0,890776632,,True,,武草路,tertiary,False,45.942,,,,,,,25596
8752929267,8752929271,0,510036050,,True,,,secondary_link,False,238.41899999999998,,,,,,,25597
8752929268,8752929269,0,945460728,,True,,,secondary_link,False,73.713,,,,,,,25598
8752929268,8752929263,0,459082477,,True,,,secondary_link,False,236.45299999999997,,,,,,,25599
8752929269,4549993055,0,"[430199129, 752992386, 430227751]",,True,2,晋阳路,primary,False,532.3299999999999,,,yes,,,,25600
8752929270,8752929271,0,945460729,,True,,,secondary_link,False,100.886,,,,,,,25601
8752929270,4991425514,0,"[459082464, 752992385]",yes,True,2,晋阳路,primary,False,125.992,,,,,,,25602
8752929271,4549993338,0,510036050,,True,,,secondary_link,False,15.581,,,,,,,25603
8752929315,1902099031,0,"[673295816, 673295817, 655376391]",yes,True,3,,secondary,False,606.726,,,,,40,,25604
8752929315,8752929321,0,945460739,,True,,,secondary_link,False,127.52799999999999,,,,,,,25605
8752929321,2329062698,0,673295819,,True,3,,secondary,False,164.154,,,,,40,,25606
8752929324,2331442703,0,655376391,,True,3,,secondary,False,202.715,,,,,40,,25607
8752929324,8752929325,0,945460740,,True,,,secondary_link,False,120.614,,,,,,,25608
8752929325,6936330291,0,"[447247929, 378092188, 37629421, 378092190]",yes,True,3,三环路,trunk,False,965.9499999999999,,,,,,,25609
8752929326,8752929327,0,945460741,,True,,,secondary_link,False,131.607,,,,,,,25610
8752929326,7804260670,0,37629420,,True,3,三环路,trunk,False,630.8810000000001,,,,,,,25611
8752929327,7622274276,0,673295819,,True,3,,secondary,False,162.464,,,,,40,,25612
8761356904,8761356905,0,469506102,,False,,五块石东一路,residential,False,113.523,,,,,,,25613
8761356904,3562045372,0,469506099,,True,,蓉北商贸大道一段,secondary,False,120.743,,,,,,,25614
8761356905,3541422912,0,469506102,,False,,五块石东一路,residential,False,10.584,,,,,,,25615
8761356905,8761356904,0,469506102,,False,,五块石东一路,residential,True,113.523,,,,,,,25616
8761356905,8255138218,0,887890883,,True,,五块石路,secondary,False,163.482,,,,,,,25617
8768491322,8768491323,0,947250360,,True,,,trunk_link,False,149.128,,,,,,,25618
8768491322,7686864082,0,42454906,,True,3,三环路,trunk,False,437.005,,,,,,,25619
8768491323,8154090981,0,587634791,,True,3,,secondary,False,167.097,,,,,40,,25620
8768491324,5367294203,0,655376408,,True,3,,secondary,False,137.303,,,,,40,,25621
8768491324,8768491325,0,947250361,,True,,,trunk_link,False,117.946,,,,,,,25622
8768491325,1159927552,0,"[389620162, 132103894]",yes,True,3,三环路,trunk,False,681.681,,,,,,,25623
8768491326,8768491327,0,947250362,,True,,,trunk_link,False,138.489,,,,,,,25624
8768491326,8768491325,0,132103894,,True,3,三环路,trunk,False,1139.27,,,,,,,25625
8768491327,6124382710,0,655376408,,True,3,,secondary,False,281.332,,,,,40,,25626
8768491328,8768491329,0,947250363,,True,,,trunk_link,False,110.35,,,,,,,25627
8768491328,7686867096,0,42454906,,True,3,三环路,trunk,False,968.386,,,,,,,25628
8768491329,3034029044,0,587634791,,True,3,,secondary,False,268.194,,,,,40,,25629
8768635892,5503053235,0,960084164,,False,,华烨路,residential,True,52.304,,,,,,,25630
8780362886,2276405725,0,218402459,,False,,锦丽路,residential,True,232.276,,,,,,,25631
8780362886,1819305221,0,816330630,,False,,琉璃东路,residential,False,21.435,,,,,,,25632
8780362886,4548318430,0,816330630,,False,,琉璃东路,residential,True,300.491,,,,,,,25633
8780362887,1819305209,0,170786792,,False,2,琉璃路,tertiary,False,208.089,,,,,40,,25634
8780362887,1819305287,0,170786792,,False,2,琉璃路,tertiary,True,277.802,,,,,40,,25635
8780362887,8780362898,0,948592626,,False,,翡翠城商业街,residential,False,586.43,,,,,,,25636
8780362898,2709032705,0,"[211399864, 203310742, 203310743]",yes,False,,华润路,tertiary,"[False, True]",1386.4589999999998,,,,,,,25637
8780362898,3541364355,0,203310743,,False,,华润路,tertiary,True,225.536,,,,,,,25638
8780362898,8780362887,0,948592626,,False,,翡翠城商业街,residential,True,586.43,,,,,,,25639
8815070377,7055979854,0,755365719,,True,,,tertiary,False,546.666,,,,,,,25640
8815070377,8815070390,0,"[952395795, 952395796]",,False,,湾仔巷,residential,True,1079.5159999999998,,,,,,,25641
8815070390,441160359,0,37633792,,False,,凤举环路,unclassified,False,809.976,,,,,,,25642
8815070390,6055891069,0,37633792,,False,,凤举环路,unclassified,True,181.973,,,,,,,25643
8815070390,8815070377,0,"[952395795, 952395796]",,False,,湾仔巷,residential,False,1079.516,,,,,,,25644
8826373831,8826373831,0,953613701,,False,,,unclassified,False,238.26500000000001,,,,,,,25645
8826373831,8826373831,1,953613701,,False,,,unclassified,True,238.26500000000001,,,,,,,25646
8826373831,8826373840,0,953613702,,False,,,unclassified,False,36.942,,,,,,,25647
8826373840,7622274316,0,347928201,,True,,蓉北商贸大道二段,secondary,False,165.642,,,,,,,25648
8826373840,8826373831,0,953613702,,False,,,unclassified,True,36.942,,,,,,,25649
8826373884,1506424273,0,469506109,,False,,赛云台北支路,tertiary,False,80.208,,,,,,,25650
8826373884,3541422909,0,469506109,,False,,赛云台北支路,tertiary,True,92.874,,,,,,,25651
8826373884,8826373885,0,953613711,,False,,,living_street,False,150.193,,,,,,,25652
8826373885,3562047420,0,946475305,,False,,赛云台北路,residential,False,124.686,,,,,,,25653
8826373885,3562047448,0,946475305,,False,,赛云台北路,residential,True,97.453,,,,,,,25654
8826373885,8826373884,0,953613711,,False,,,living_street,True,150.193,,,,,,,25655
8829665932,8829665933,0,953984809,,True,,武兴四路,secondary,False,19.979,,,,,,,25656
8829665933,7804464745,0,836165146,,True,,,secondary,False,14.479,,,,,,,25657
8829665933,8829665934,0,953984809,,True,,武兴四路,secondary,False,244.037,,,,,,,25658
8829665934,3069351976,0,408751345,,False,,武科西三路,unclassified,False,13.953,,,,,,,25659
8829665934,1918491712,0,953984809,,True,,武兴四路,secondary,False,273.758,,,,,,,25660
8829665935,3069351950,0,572837097,,False,,武科西一路,unclassified,False,10.646,,,,,,,25661
8829665935,3069351947,0,572837097,,False,,武科西一路,unclassified,True,295.831,,,,,,,25662
8829665935,8829665936,0,953984809,,True,,武兴四路,secondary,False,258.14700000000005,,,,,,,25663
8829665936,5254240653,0,953984809,,True,,武兴四路,secondary,False,17.243,,,,,,,25664
8829665936,9505140812,0,487465668,,True,4,武兴路,primary,False,243.976,,,,,,,25665
8829665937,3069351946,0,302685858,,True,,武兴四路,secondary,False,18.241,,,,,,,25666
8829665937,5254240652,0,572837100,,True,4,武兴路,primary,False,318.56,,,,,,,25667
8829665945,4550018996,0,556387778,,True,,武青西四路,tertiary,False,15.512,,,,,,,25668
8829665945,4106681974,0,572837090,,True,3,武青南路,primary,False,241.815,,,,,,,25669
8829665946,1918491733,0,181420471,,True,,潮音路,tertiary,False,6.852,,,,,,,25670
8829665946,8829665947,0,953984814,,True,,武青东四路,tertiary,False,237.53,,,,,,,25671
8829665947,4106681972,0,408751292,,False,,,unclassified,True,9.296,,,,,,,25672
8829665947,8829665945,0,953984814,,True,,武青东四路,tertiary,False,238.082,,,,,,,25673
8829665948,4106682130,0,408751305,,False,,果顺路,residential,False,382.113,,,,,,,25674
8829665948,3069352241,0,408751305,,False,,果顺路,residential,True,8.588,,,,,,,25675
8829665948,8829665950,0,953984814,,True,,武青东四路,tertiary,False,364.575,,,,,,,25676
8829665949,3069352247,0,816329005,,True,2,西三环路二段辅路,secondary,False,10.797,,,,,40,,25677
8829665949,8829665948,0,953984814,,True,,武青东四路,tertiary,False,65.136,,,,,,,25678
8829665950,8829665955,0,953984814,,True,,武青东四路,tertiary,False,147.436,,,,,,,25679
8829665950,4106682106,0,408751277,,False,,,residential,False,209.954,,,,,,,25680
8829665953,4991425501,0,459082437,,True,,,secondary,False,265.37399999999997,,,,,,,25681
8829665954,1918491725,0,752980625,,False,,,residential,False,9.134,,,,,,,25682
8829665954,4106682123,0,752980625,,False,,,residential,True,63.714,,,,,,,25683
8829665954,8829665953,0,953984815,,True,,潮音路,tertiary,False,476.595,,,,,,,25684
8829665955,8829665946,0,953984814,,True,,武青东四路,tertiary,False,12.383,,,,,,,25685
8829665955,4106682089,0,953984815,,True,,潮音路,tertiary,False,176.583,,,,,,,25686
8829665956,8829665955,0,953984815,,True,,潮音路,tertiary,False,6.98,,,,,,,25687
8829665956,3069352236,0,181420495,,True,,武青东四路,tertiary,False,320.805,,,,,,,25688
8829665958,8829665956,0,953984815,,True,,潮音路,tertiary,False,209.461,,,,,,,25689
8829665958,3582230421,0,953984816,,False,,武青东五路,residential,False,190.783,,,,,,,25690
8829665959,4106681969,0,572837085,,False,,武科东三路,unclassified,False,235.951,,,,,,,25691
8829665959,4106681968,0,572837085,,False,,武科东三路,unclassified,True,10.077,,,,,,,25692
8829665959,8829665960,0,953984817,,True,,,tertiary,False,274.749,,,,,,,25693
8829665960,7804464721,0,953984817,,True,,,tertiary,False,9.111,,,,,,,25694
8829665960,7804464724,0,836165146,,True,,,secondary,False,376.957,,,,,,,25695
8829665961,1918491722,0,181420473,,True,,武科东二路,tertiary,False,9.065,,,,,,,25696
8829665961,8829665959,0,953984817,,True,,,tertiary,False,258.156,,,,,,,25697
8829665962,4106681963,0,408751315,,False,,武科东一路,unclassified,False,9.689,,,,,,,25698
8829665962,4106681966,0,408751315,,False,,武科东一路,unclassified,True,544.789,,,,,,,25699
8829665962,9088100322,0,953984817,,True,,,tertiary,False,247.4,,,,,,,25700
8838134507,4549993355,0,"[459082504, 890791673, 890791674]",yes,True,1,二环路北一段,primary,False,125.15,,,,,,,25701
8838134507,8838134512,0,954864902,,False,,,tertiary,False,108.016,,,,,,,25702
8838134511,8838134512,0,954864902,,False,,,tertiary,True,66.41199999999999,,,,,,,25703
8838134512,8838134513,0,954864903,,False,,,residential,False,406.203,,,,,,,25704
8838134512,8838134511,0,954864902,,False,,,tertiary,False,66.41199999999999,,,,,,,25705
8838134512,8838134507,0,954864902,,False,,,tertiary,True,108.016,,,,,,,25706
8838134513,8838134512,0,954864903,,False,,,residential,True,406.203,,,,,,,25707
8838138429,3541376430,0,447728172,,True,,政通路,secondary,False,308.578,,,,,,,25708
8838138429,4230775764,0,"[954864907, 447249532]",viaduct,True,,,trunk_link,False,334.82500000000005,,,,,,,25709
8840916685,4294771687,0,430205427,,False,,科园四路,tertiary,False,237.145,,,,,,,25710
8840916685,7955374170,0,430205427,,False,,科园四路,tertiary,True,101.03,,,,,,,25711
8840916685,8840916686,0,955201391,,False,,,residential,False,26.228,,,,,,,25712
8840916686,8840916685,0,955201391,,False,,,residential,True,26.228,,,,,,,25713
8840916686,8840916691,0,955201392,,False,,,residential,True,38.296,,,,,,,25714
8840916686,8840916694,0,955201392,,False,,,residential,False,82.125,,,,,,,25715
8840916690,8840916692,0,955201392,,False,,,residential,True,24.111,,,,,,,25716
8840916691,8840916686,0,955201392,,False,,,residential,False,38.296,,,,,,,25717
8840916691,8840916692,0,955201393,,False,,,residential,False,102.332,,,,,,,25718
8840916691,8840916693,0,"[955201392, 955201394]",,False,,,residential,"[False, True]",94.14,,,,,,,25719
8840916692,8840916690,0,955201392,,False,,,residential,False,24.111,,,,,,,25720
8840916692,8840916691,0,955201393,,False,,,residential,True,102.332,,,,,,,25721
8840916692,8840916694,0,955201392,,False,,,residential,True,138.169,,,,,,,25722
8840916693,8840916691,0,"[955201392, 955201394]",,False,,,residential,"[False, True]",94.14,,,,,,,25723
8840916694,8840916696,0,955201395,,False,,,residential,False,30.638,,,,,,,25724
8840916694,8840916692,0,955201392,,False,,,residential,False,138.169,,,,,,,25725
8840916694,8840916686,0,955201392,,False,,,residential,True,82.125,,,,,,,25726
8840916695,8840916696,0,955201395,,False,,,residential,True,92.674,,,,,,,25727
8840916695,8840916714,0,955201401,,False,,,residential,False,59.585,,,,,,,25728
8840916695,8840916700,0,955201401,,False,,,residential,True,118.66799999999999,,,,,,,25729
8840916696,8840916695,0,955201395,,False,,,residential,False,92.674,,,,,,,25730
8840916696,8840916694,0,955201395,,False,,,residential,True,30.638,,,,,,,25731
8840916696,8840916711,0,955201396,,False,,,residential,False,97.068,,,,,,,25732
8840916698,8840916714,0,955201396,,False,,,residential,True,59.778,,,,,,,25733
8840916698,8840916700,0,955201397,,False,,,residential,False,76.076,,,,,,,25734
8840916698,8840916699,0,955201397,,False,,,residential,True,19.265,,,,,,,25735
8840916699,8840916698,0,955201397,,False,,,residential,False,19.265,,,,,,,25736
8840916700,8840916701,0,955201397,,False,,,residential,False,20.981,,,,,,,25737
8840916700,8840916698,0,955201397,,False,,,residential,True,76.076,,,,,,,25738
8840916700,8840916695,0,955201401,,False,,,residential,False,118.66799999999999,,,,,,,25739
8840916701,314614019,0,28620362,,True,,高朋大道,secondary,False,115.117,,,,,,,25740
8840916701,8840916700,0,955201397,,False,,,residential,True,20.981,,,,,,,25741
8840916711,8840916714,0,955201396,,False,,,residential,False,56.591,,,,,,,25742
8840916711,8840916714,1,955201400,,False,,,residential,False,100.945,,,,,,,25743
8840916711,8840916696,0,955201396,,False,,,residential,True,97.068,,,,,,,25744
8840916714,8840916698,0,955201396,,False,,,residential,False,59.778,,,,,,,25745
8840916714,8840916711,0,955201396,,False,,,residential,True,56.591,,,,,,,25746
8840916714,8840916711,1,955201400,,False,,,residential,True,100.94500000000001,,,,,,,25747
8840916714,8840916695,0,955201401,,False,,,residential,True,59.585,,,,,,,25748
8842316805,3562028075,0,905311474,,False,,建兴路,tertiary,True,74.63,,,,,,,25749
8842316806,6554361905,0,955368599,,False,,建和路,tertiary,True,103.263,,,,,,,25750
8850941049,5745233347,0,517907066,,True,2,蜀西路,secondary,False,52.779,羊西线,,,,,,25751
8850941049,8850941053,0,956360444,,True,,,secondary_link,False,39.629,,,,,,,25752
8850941053,8928827833,0,517907065,,True,2,蜀西路,secondary,False,614.59,羊西线,,,,,,25753
8863313482,5613052309,0,557404508,,False,,晋沙街,residential,True,99.385,,,,,,,25754
8863313482,8863313492,0,557404508,,False,,晋沙街,residential,False,56.206999999999994,,,,,,,25755
8863313482,8863313485,0,957890613,,False,,,living_street,False,104.57900000000001,,,,,,,25756
8863313485,8863313482,0,957890613,,False,,,living_street,True,104.57900000000001,,,,,,,25757
8863313492,8863313482,0,557404508,,False,,晋沙街,residential,True,56.206999999999994,,,,,,,25758
8863313493,4773916485,0,557404508,,False,,晋沙街,residential,False,58.015,,,,,,,25759
8863313493,5613052296,0,557404508,,False,,晋沙街,residential,True,199.805,,,,,,,25760
8863313493,8863313504,0,957890618,,False,,,living_street,False,88.789,,,,,,,25761
8863313504,8863313493,0,957890618,,False,,,living_street,True,88.789,,,,,,,25762
8863313516,1500780826,0,587609142,,False,,置信路,tertiary,True,261.993,,,,,,,25763
8863313516,8863347917,0,957890621,,False,,龙阳街,residential,True,316.574,,,,,,,25764
8863313516,4548259611,0,587609142,,False,,置信路,tertiary,False,174.197,,,,,,,25765
8863313516,3562099188,0,957890621,,False,,龙阳街,residential,False,223.805,,,,,,,25766
8863347917,5211343344,0,430200292,,True,2,逸都路,tertiary,False,49.564,,,,,,,25767
8863347917,8863313516,0,957890621,,False,,龙阳街,residential,False,316.574,,,,,,,25768
8866141694,4748166027,0,475886250,,False,,太平寺西路,residential,False,285.298,,,,,,,25769
8866141694,4748166029,0,475886267,,False,,太平寺路,residential,False,99.624,,,,,,,25770
8866141694,4695700278,0,475886250,,False,,太平寺西路,residential,True,742.707,,,,,,,25771
8866141706,4695700279,0,475886251,,False,,,residential,True,837.3589999999999,,,,,,,25772
8866141706,5503053277,0,572824156,,False,,,residential,False,144.258,,,,,,,25773
8866141706,5503045905,0,572824156,,False,,,residential,True,308.58299999999997,,,,,,,25774
8866141754,4695701819,0,475886264,,False,,新雅东街,residential,True,136.537,,,,,,,25775
8866141755,4695701812,0,475886262,,False,,新雅中街,residential,False,142.895,,,,,,,25776
8869995084,8722369279,0,941885634,,False,,建德路,residential,True,8.927,,,,,,,25777
8869995084,6403568742,0,958640465,,True,,建设北路二段,secondary,False,234.745,,,,,,,25778
8872322348,8445990032,0,958845827,,False,,岷山路,tertiary,False,219.16500000000002,,,,,,,25779
8872322359,8872322366,0,958845829,,False,,净居寺南街,tertiary,False,10.077,,,,,,,25780
8872322359,2081197476,0,926678220,,True,3,静康路,secondary,False,207.434,,,,,,,25781
8872322365,8872322366,0,958845829,,False,,净居寺南街,tertiary,True,178.578,,,,,,,25782
8872322366,4550769309,0,459165568,,True,3,静康路,secondary,False,96.277,,,,,,,25783
8872322366,8872322359,0,958845829,,False,,净居寺南街,tertiary,True,10.077,,,,,,,25784
8872322366,8872322365,0,958845829,,False,,净居寺南街,tertiary,False,178.57799999999997,,,,,,,25785
8882930636,4107376999,0,572824174,,False,,华烨路,residential,False,170.045,,,,,,,25786
8882930636,4106681902,0,572824174,,False,,华烨路,residential,True,10.929,,,,,,,25787
8882930636,5503045891,0,459085976,,True,3,成双大道北段,primary,False,197.87100000000004,,,,,,,25788
8882930731,4981594500,0,508854646,,True,,,tertiary,False,87.00399999999999,,,,,,,25789
8882930731,4107377018,0,836165138,,False,,果堰街,residential,True,195.71,,,,,,,25790
8882930749,4107377023,0,408831118,,False,,顺和横街,residential,True,149.353,,,,,,,25791
8882930749,8279018048,0,980139618,,False,,顺和路,tertiary,False,100.934,,,,,,,25792
8882930749,8882930751,0,980139618,,False,,顺和路,tertiary,True,80.439,,,,,,,25793
8882930750,9066983589,0,890776632,,True,,武草路,tertiary,False,7.161,,,,,,,25794
8882930751,8882930749,0,980139618,,False,,顺和路,tertiary,False,80.439,,,,,,,25795
8882930751,9066983604,0,980139621,,True,,,residential,False,30.004,,,,,,,25796
8882930753,7804464693,0,836165138,,False,,果堰街,residential,True,240.785,,,,,,,25797
8882930753,8882930755,0,960084187,,False,,,residential,False,153.867,,,,,,,25798
8882930753,4294975864,0,836165138,,False,,果堰街,residential,False,249.724,,,,,,,25799
8882930754,8882930755,0,960084187,,False,,,residential,True,52.798,,,,,,,25800
8882930755,8882930754,0,960084187,,False,,,residential,False,52.798,,,,,,,25801
8882930755,8882930753,0,960084187,,False,,,residential,True,153.867,,,,,,,25802
8882930755,8882930756,0,960084188,,False,,,residential,False,162.895,,,,,,,25803
8882930756,8882930755,0,960084188,,False,,,residential,True,162.895,,,,,,,25804
8882930819,2134782152,0,"[958215123, 557404430, 958215127]",yes,True,2,西三环路一段辅路,secondary,False,753.0570000000001,,,,,40,,25805
8882930819,8882930831,0,960084196,,True,,,secondary_link,False,607.8149999999998,,,,,,,25806
8882930831,1916524693,0,815823223,,True,2,西三环路一段辅路,secondary,False,146.444,,,,,40,,25807
8882930839,4987534935,0,509526063,,False,,,residential,True,567.5169999999999,,,,,,,25808
8882930839,2134782152,0,960084198,,True,,,secondary_link,False,330.8,,,,,,,25809
8883005178,9259000378,0,960091352,,False,,,residential,False,706.3199999999999,,,,,,,25810
8883005181,9131541393,0,844885524,,True,,,secondary,False,6.84,,,,,,,25811
8883006530,1159941189,0,960091374,,False,,群康路,unclassified,True,45.214,,,,,,,25812
